Xenium Probe Panels ,,,,,
1. Instruction and panel description,,,,,
Please use the Panel column with the matching tab to identify the probe panel used,,,,,
,,,,,
Panel,Panel Type,Predesigned panel,Description,n_gene,n_gene_total
hMulti,Predesigned,,Human Multi-Tissue and Cancer,377,377
8P9U3X_hMulti,Custom,hMulti,,100,477
J9HB8Q_hMulti,Custom,hMulti,,95,472
8UT8B9_hMulti,Custom,hMulti,,91,468
TQDHMX_hMulti,Custom,hMulti,,100,477
,,,,,
Panel,Panel Type,Predesigned panel,Description,n_gene,n_gene_total
hMulti_v2,Predesigned,,Xenium Prime 5K Human Pan Tissue & Pathways Panel,5001,5001
HMTC / DHYHMW,Custom,hMulti_v2,,100,5101
,,,,,
Note: all custom panel are combined with a Predesigned penel. Only custom probes are listed,,,,,
"For Predesigned panel, please use link below and find the panel name lised  in ""Description""",,,,,
https://www.10xgenomics.com/products/xenium-panels,,,,,
,,,,,
2. section Id and xenium panel,,,,,
section_id,case,disease,Panel,,
TP63,ENSG00000073282,8UT8B9_hMulti,hMulti,,
TUBB3,ENSG00000258947,8UT8B9_hMulti,hMulti,,
UCHL1,ENSG00000154277,8UT8B9_hMulti,hMulti,,
VIM,ENSG00000026025,8UT8B9_hMulti,hMulti,,
VPREB1,ENSG00000169575,8UT8B9_hMulti,hMulti,,
IRAK3,ENSG00000090376,8UT8B9_hMulti,hMulti,,
CCL2,ENSG00000108691,8UT8B9_hMulti,hMulti,,
NFKB1,ENSG00000109320,8UT8B9_hMulti,hMulti,,
CXCL8,ENSG00000169429,8UT8B9_hMulti,hMulti,,
CDKN2A,ENSG00000147889,8UT8B9_hMulti,hMulti,,
TP53BP1,ENSG00000067369,8UT8B9_hMulti,hMulti,,
CDKN2D,ENSG00000129355,8UT8B9_hMulti,hMulti,,
IL6,ENSG00000136244,8UT8B9_hMulti,hMulti,,
BAP1,ENSG00000163930,8UT8B9_hMulti,hMulti,,
IL10,ENSG00000136634,8UT8B9_hMulti,hMulti,,
IL1A,ENSG00000115008,8UT8B9_hMulti,hMulti,,
SAMSN1,ENSG00000155307,8UT8B9_hMulti,hMulti,,
C1QB,ENSG00000173369,8UT8B9_hMulti,hMulti,,
SIPA1L1,ENSG00000197555,8UT8B9_hMulti,hMulti,,
PCNX1,ENSG00000100731,8UT8B9_hMulti,hMulti,,
KLK3,ENSG00000142515,8UT8B9_hMulti,hMulti,,
AMACR,ENSG00000242110,8UT8B9_hMulti,hMulti,,
STEAP1,ENSG00000164647,8UT8B9_hMulti,hMulti,,
PROM1,ENSG00000007062,8UT8B9_hMulti,hMulti,,
SYPL1,ENSG00000008282,8UT8B9_hMulti,hMulti,,
PGC,ENSG00000096088,8UT8B9_hMulti,hMulti,,
RELA,ENSG00000173039,8UT8B9_hMulti,hMulti,,
STAT1,ENSG00000115415,8UT8B9_hMulti,hMulti,,
ITGAE,ENSG00000083457,8UT8B9_hMulti,hMulti,,
ITGA1,ENSG00000213949,8UT8B9_hMulti,hMulti,,
CD200R1,ENSG00000163606,8UT8B9_hMulti,hMulti,,
RBPJ,ENSG00000168214,8UT8B9_hMulti,hMulti,,
EOMES,ENSG00000163508,8UT8B9_hMulti,hMulti,,
KRAS,ENSG00000133703,8UT8B9_hMulti,hMulti,,
,,,,,
,,,,,
TQDHMX_hMulti,,,,,
gene,ensembl_id,Panel,Base Panel,,
ANGPT1,ENSG00000154188,TQDHMX_hMulti,hMulti,,
APOD,ENSG00000189058,TQDHMX_hMulti,hMulti,,
APOE,ENSG00000130203,TQDHMX_hMulti,hMulti,,
ASXL1_p.Q733___ALT:T,ASXL1_p.Q733___ALT:T,TQDHMX_hMulti,hMulti,,
ASXL1_p.Q733___WT,ASXL1_p.Q733___WT,TQDHMX_hMulti,hMulti,,
ATM,ENSG00000149311,TQDHMX_hMulti,hMulti,,
AVP,ENSG00000101200,TQDHMX_hMulti,hMulti,,
AZU1,ENSG00000172232,TQDHMX_hMulti,hMulti,,
BAP1,ENSG00000163930,TQDHMX_hMulti,hMulti,,
BGLAP,ENSG00000242252,TQDHMX_hMulti,hMulti,,
BMP4,ENSG00000125378,TQDHMX_hMulti,hMulti,,
BST2,ENSG00000130303,TQDHMX_hMulti,hMulti,,
CALCA,ENSG00000110680,TQDHMX_hMulti,hMulti,,
CAMP,ENSG00000164047,TQDHMX_hMulti,hMulti,,
CCL2,ENSG00000108691,TQDHMX_hMulti,hMulti,,
CCL3,ENSG00000277632,TQDHMX_hMulti,hMulti,,
CD164,ENSG00000135535,TQDHMX_hMulti,hMulti,,
CD38,ENSG00000004468,TQDHMX_hMulti,hMulti,,
CD48,ENSG00000117091,TQDHMX_hMulti,hMulti,,
CD53,ENSG00000143119,TQDHMX_hMulti,hMulti,,
CD74,ENSG00000019582,TQDHMX_hMulti,hMulti,,
HIF1A,ENSG00000100644,TQDHMX_hMulti,hMulti,,
CDKN1A,ENSG00000124762,TQDHMX_hMulti,hMulti,,
CDKN2A_p16,CDKN2A_p16,TQDHMX_hMulti,hMulti,,
CDKN2D,ENSG00000129355,TQDHMX_hMulti,hMulti,,
CEBPA,ENSG00000245848,TQDHMX_hMulti,hMulti,,
CP,ENSG00000047457,TQDHMX_hMulti,hMulti,,
CRP,ENSG00000132693,TQDHMX_hMulti,hMulti,,
CSPG4,ENSG00000173546,TQDHMX_hMulti,hMulti,,
CXCL12,ENSG00000107562,TQDHMX_hMulti,hMulti,,
CXCL8,ENSG00000169429,TQDHMX_hMulti,hMulti,,
DKK1,ENSG00000107984,TQDHMX_hMulti,hMulti,,
DNMT3A_p.R882C_WT,DNMT3A_p.R882C_WT,TQDHMX_hMulti,hMulti,,
DNMT3A_p.R882C_ALT:A,DNMT3A_p.R882C_ALT:A,TQDHMX_hMulti,hMulti,,
DNTT,ENSG00000107447,TQDHMX_hMulti,hMulti,,
DPP4,ENSG00000197635,TQDHMX_hMulti,hMulti,,
ELANE,ENSG00000197561,TQDHMX_hMulti,hMulti,,
ENG,ENSG00000106991,TQDHMX_hMulti,hMulti,,
EOMES,ENSG00000163508,TQDHMX_hMulti,hMulti,,
FABP4,ENSG00000170323,TQDHMX_hMulti,hMulti,,
FBLN2,ENSG00000163520,TQDHMX_hMulti,hMulti,,
FLT3,ENSG00000122025,TQDHMX_hMulti,hMulti,,
FLT4,ENSG00000037280,TQDHMX_hMulti,hMulti,,
FOS,ENSG00000170345,TQDHMX_hMulti,hMulti,,
FTH1,ENSG00000167996,TQDHMX_hMulti,hMulti,,
FUT4,ENSG00000196371,TQDHMX_hMulti,hMulti,,
GREM1,ENSG00000166923,TQDHMX_hMulti,hMulti,,
HAL,ENSG00000084110,TQDHMX_hMulti,hMulti,,
IGFBP7,ENSG00000163453,TQDHMX_hMulti,hMulti,,
IL10,ENSG00000136634,TQDHMX_hMulti,hMulti,,
IL1A,ENSG00000115008,TQDHMX_hMulti,hMulti,,
ITGAM,ENSG00000169896,TQDHMX_hMulti,hMulti,,
JAK2_p.V617F_WT,JAK2_p.V617F_WT,TQDHMX_hMulti,hMulti,,
JAK2_p.V617F_ALT:T,JAK2_p.V617F_ALT:T,TQDHMX_hMulti,hMulti,,
JUN,ENSG00000177606,TQDHMX_hMulti,hMulti,,
KDR,ENSG00000128052,TQDHMX_hMulti,hMulti,,
KITLG,ENSG00000049130,TQDHMX_hMulti,hMulti,,
KLF6,ENSG00000067082,TQDHMX_hMulti,hMulti,,
LEPR,ENSG00000116678,TQDHMX_hMulti,hMulti,,
LGALS1,ENSG00000100097,TQDHMX_hMulti,hMulti,,
LMNB1,ENSG00000113368,TQDHMX_hMulti,hMulti,,
LTF,ENSG00000012223,TQDHMX_hMulti,hMulti,,
LYZ,ENSG00000090382,TQDHMX_hMulti,hMulti,,
MCAM,ENSG00000076706,TQDHMX_hMulti,hMulti,,
MLLT3,ENSG00000171843,TQDHMX_hMulti,hMulti,,
MMP9,ENSG00000100985,TQDHMX_hMulti,hMulti,,
MPL,ENSG00000117400,TQDHMX_hMulti,hMulti,,
MPO,ENSG00000005381,TQDHMX_hMulti,hMulti,,
MS4A3,ENSG00000149516,TQDHMX_hMulti,hMulti,,
NCAM1,ENSG00000149294,TQDHMX_hMulti,hMulti,,
NEO1,ENSG00000067141,TQDHMX_hMulti,hMulti,,
NFKB1,ENSG00000109320,TQDHMX_hMulti,hMulti,,
NGFR,ENSG00000064300,TQDHMX_hMulti,hMulti,,
NT5E,ENSG00000135318,TQDHMX_hMulti,hMulti,,
NTN1,ENSG00000065320,TQDHMX_hMulti,hMulti,,
PARP1,ENSG00000143799,TQDHMX_hMulti,hMulti,,
PAX5,ENSG00000196092,TQDHMX_hMulti,hMulti,,
PF4,ENSG00000163737,TQDHMX_hMulti,hMulti,,
PLEK,ENSG00000115956,TQDHMX_hMulti,hMulti,,
PLPP5,ENSG00000147535,TQDHMX_hMulti,hMulti,,
PROM1,ENSG00000007062,TQDHMX_hMulti,hMulti,,
RELA,ENSG00000173039,TQDHMX_hMulti,hMulti,,
RUNX1,ENSG00000159216,TQDHMX_hMulti,hMulti,,
RUNX2,ENSG00000124813,TQDHMX_hMulti,hMulti,,
GNAS_p.R201C_WT,GNAS_p.R201C_WT,TQDHMX_hMulti,hMulti,,
GNAS_p.R201H_ALT:A,GNAS_p.R201H_ALT:A,TQDHMX_hMulti,hMulti,,
SDC1,ENSG00000115884,TQDHMX_hMulti,hMulti,,
SDS,ENSG00000135094,TQDHMX_hMulti,hMulti,,
SEMA3A,ENSG00000075213,TQDHMX_hMulti,hMulti,,
SERPINE1,ENSG00000106366,TQDHMX_hMulti,hMulti,,
SF3B1_p.K700E_WT,SF3B1_p.K700E_WT,TQDHMX_hMulti,hMulti,,
SF3B1_p.K700E_ALT:C,SF3B1_p.K700E_ALT:C,TQDHMX_hMulti,hMulti,,
SOX10,ENSG00000100146,TQDHMX_hMulti,hMulti,,
SOX4,ENSG00000124766,TQDHMX_hMulti,hMulti,,
SPINK2,ENSG00000128040,TQDHMX_hMulti,hMulti,,
SPP1,ENSG00000118785,TQDHMX_hMulti,hMulti,,
TIGIT,ENSG00000181847,TQDHMX_hMulti,hMulti,,
TP53BP1,ENSG00000067369,TQDHMX_hMulti,hMulti,,
VEGFA,ENSG00000112715,TQDHMX_hMulti,hMulti,,
VPREB1,ENSG00000169575,TQDHMX_hMulti,hMulti,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
HMTC_DHYHMW,,,,,
Gene,Ensembl ID,Panel,Base Panel,,
KRT14,ENSG00000186847,HMTC_DHYHMW,hMulti_v2,,
COX6C,ENSG00000164919,HMTC_DHYHMW,hMulti_v2,,
SLC39A6,ENSG00000141424,HMTC_DHYHMW,hMulti_v2,,
AZGP1,ENSG00000160862,HMTC_DHYHMW,hMulti_v2,,
CD200R1,ENSG00000163606,HMTC_DHYHMW,hMulti_v2,,
KRT7,ENSG00000135480,HMTC_DHYHMW,hMulti_v2,,
TIMP1,ENSG00000102265,HMTC_DHYHMW,hMulti_v2,,
TGFBI,ENSG00000120708,HMTC_DHYHMW,hMulti_v2,,
GAL3ST1,ENSG00000128242,HMTC_DHYHMW,hMulti_v2,,
PLOD2,ENSG00000152952,HMTC_DHYHMW,hMulti_v2,,
C1R,ENSG00000159403,HMTC_DHYHMW,hMulti_v2,,
ACSS3,ENSG00000111058,HMTC_DHYHMW,hMulti_v2,,
SETD7,ENSG00000145391,HMTC_DHYHMW,hMulti_v2,,
LIN7A,ENSG00000111052,HMTC_DHYHMW,hMulti_v2,,
RHOD,ENSG00000173156,HMTC_DHYHMW,hMulti_v2,,
PI3,ENSG00000124102,HMTC_DHYHMW,hMulti_v2,,
LOXL4,ENSG00000138131,HMTC_DHYHMW,hMulti_v2,,
S100P,ENSG00000163993,HMTC_DHYHMW,hMulti_v2,,
ID3,ENSG00000117318,HMTC_DHYHMW,hMulti_v2,,
TFF3,ENSG00000160180,HMTC_DHYHMW,hMulti_v2,,
CREB3L1,ENSG00000157613,HMTC_DHYHMW,hMulti_v2,,
EGR1,ENSG00000120738,HMTC_DHYHMW,hMulti_v2,,
NRG1,ENSG00000157168,HMTC_DHYHMW,hMulti_v2,,
FMO2,ENSG00000094963,HMTC_DHYHMW,hMulti_v2,,
RERGL,ENSG00000111404,HMTC_DHYHMW,hMulti_v2,,
VCAN,ENSG00000038427,HMTC_DHYHMW,hMulti_v2,,
ANXA1,ENSG00000135046,HMTC_DHYHMW,hMulti_v2,,
C3,ENSG00000125730,HMTC_DHYHMW,hMulti_v2,,
SYT1,ENSG00000067715,HMTC_DHYHMW,hMulti_v2,,
MYT1L,ENSG00000186487,HMTC_DHYHMW,hMulti_v2,,
ADGRV1,ENSG00000164199,HMTC_DHYHMW,hMulti_v2,,
MBP,ENSG00000197971,HMTC_DHYHMW,hMulti_v2,,
BRINP3,ENSG00000162670,HMTC_DHYHMW,hMulti_v2,,
RYR3,ENSG00000198838,HMTC_DHYHMW,hMulti_v2,,
CYP3A4,ENSG00000160868,HMTC_DHYHMW,hMulti_v2,,
HAL,ENSG00000084110,HMTC_DHYHMW,hMulti_v2,,
HINT1,ENSG00000169567,HMTC_DHYHMW,hMulti_v2,,
RBP1,ENSG00000114115,HMTC_DHYHMW,hMulti_v2,,
KRT17,ENSG00000128422,HMTC_DHYHMW,hMulti_v2,,
PGC,ENSG00000096088,HMTC_DHYHMW,hMulti_v2,,
ONECUT2,ENSG00000119547,HMTC_DHYHMW,hMulti_v2,,
AMY2A,ENSG00000243480,HMTC_DHYHMW,hMulti_v2,,
INS,ENSG00000254647,HMTC_DHYHMW,hMulti_v2,,
GCG,ENSG00000115263,HMTC_DHYHMW,hMulti_v2,,
PTPRC,ENSG00000081237,HMTC_DHYHMW,hMulti_v2,,
ACTA2,ENSG00000107796,HMTC_DHYHMW,hMulti_v2,,
TFF2,ENSG00000160181,HMTC_DHYHMW,hMulti_v2,,
C7,ENSG00000112936,HMTC_DHYHMW,hMulti_v2,,
KRT19,ENSG00000171345,HMTC_DHYHMW,hMulti_v2,,
TFF1,ENSG00000160182,HMTC_DHYHMW,hMulti_v2,,
CRP,ENSG00000132693,HMTC_DHYHMW,hMulti_v2,,
APOD,ENSG00000189058,HMTC_DHYHMW,hMulti_v2,,
MYH11,ENSG00000133392,HMTC_DHYHMW,hMulti_v2,,
CLU,ENSG00000120885,HMTC_DHYHMW,hMulti_v2,,
DCDC2,ENSG00000146038,HMTC_DHYHMW,hMulti_v2,,
PCP4,ENSG00000183036,HMTC_DHYHMW,hMulti_v2,,
GPRC5A,ENSG00000013588,HMTC_DHYHMW,hMulti_v2,,
CLDN4,ENSG00000189143,HMTC_DHYHMW,hMulti_v2,,
FXYD2,ENSG00000137731,HMTC_DHYHMW,hMulti_v2,,
PIGR,ENSG00000162896,HMTC_DHYHMW,hMulti_v2,,
AQP2,ENSG00000167580,HMTC_DHYHMW,hMulti_v2,,
KLK3,ENSG00000142515,HMTC_DHYHMW,hMulti_v2,,
SCGB1A1,ENSG00000149021,HMTC_DHYHMW,hMulti_v2,,
KLK2,ENSG00000167751,HMTC_DHYHMW,hMulti_v2,,
KRT5,ENSG00000186081,HMTC_DHYHMW,hMulti_v2,,
CHGA,ENSG00000100604,HMTC_DHYHMW,hMulti_v2,,
SCGB3A1,ENSG00000161055,HMTC_DHYHMW,hMulti_v2,,
LTF,ENSG00000012223,HMTC_DHYHMW,hMulti_v2,,
CCL2,ENSG00000108691,HMTC_DHYHMW,hMulti_v2,,
ROBO1,ENSG00000169855,HMTC_DHYHMW,hMulti_v2,,
ITGA9,ENSG00000144668,HMTC_DHYHMW,hMulti_v2,,
ITGB1,ENSG00000150093,HMTC_DHYHMW,hMulti_v2,,
FLRT2,ENSG00000185070,HMTC_DHYHMW,hMulti_v2,,
LAMA2,ENSG00000196569,HMTC_DHYHMW,hMulti_v2,,
FOS,ENSG00000170345,HMTC_DHYHMW,hMulti_v2,,
JUN,ENSG00000177606,HMTC_DHYHMW,hMulti_v2,,
BRAF_p.V600E_ALT:T,BRAF_p.V600E_ALT:T,HMTC_DHYHMW,hMulti_v2,,
BRAF_p.V600E_WT,BRAF_p.V600E_WT,HMTC_DHYHMW,hMulti_v2,,
Bacteroides.fragilis.16S.rRNA,Bacteroides.fragilis.16S.rRNA,HMTC_DHYHMW,hMulti_v2,,
Bacteroides.fragilis.23S.rRNA,Bacteroides.fragilis.23S.rRNA,HMTC_DHYHMW,hMulti_v2,,
Bacteroides.fragilis.bft,Bacteroides.fragilis.bft,HMTC_DHYHMW,hMulti_v2,,
Escherichia.coli.16S.rRNA,Escherichia.coli.16S.rRNA,HMTC_DHYHMW,hMulti_v2,,
Fusobacterium.nucleatum.23S.rRNA,Fusobacterium.nucleatum.23S.rRNA,HMTC_DHYHMW,hMulti_v2,,
Fusobacterium.nucleatum.fadA,Fusobacterium.nucleatum.fadA,HMTC_DHYHMW,hMulti_v2,,
Human.papillomavirus.16.E6,Human.papillomavirus.16.E6,HMTC_DHYHMW,hMulti_v2,,
Human.papillomavirus.16.E7,Human.papillomavirus.16.E7,HMTC_DHYHMW,hMulti_v2,,
Human.papillomavirus.18.E4,Human.papillomavirus.18.E4,HMTC_DHYHMW,hMulti_v2,,
Human.papillomavirus.18.E7,Human.papillomavirus.18.E7,HMTC_DHYHMW,hMulti_v2,,
KRAS_p.G12D_ALT:T,KRAS_p.G12D_ALT:T,HMTC_DHYHMW,hMulti_v2,,
KRAS_p.G12V_ALT:A,KRAS_p.G12V_ALT:A,HMTC_DHYHMW,hMulti_v2,,
KRAS_p.G12V_WT,KRAS_p.G12V_WT,HMTC_DHYHMW,hMulti_v2,,
PIK3CA_p.E545K_ALT:A,PIK3CA_p.E545K_ALT:A,HMTC_DHYHMW,hMulti_v2,,
PIK3CA_p.E545K_WT,PIK3CA_p.E545K_WT,HMTC_DHYHMW,hMulti_v2,,
pks+.Escherichia.coli.clbB,pks+.Escherichia.coli.clbB,HMTC_DHYHMW,hMulti_v2,,
GLUL,ENSG00000135821,HMTC_DHYHMW,hMulti_v2,,
NAMPT,ENSG00000105835,HMTC_DHYHMW,hMulti_v2,,
TXNIP,ENSG00000265972,HMTC_DHYHMW,hMulti_v2,,
ANKRD1,ENSG00000148677,HMTC_DHYHMW,hMulti_v2,,
IRX5,ENSG00000176842,HMTC_DHYHMW,hMulti_v2,,
SPP1,ENSG00000118785,HMTC_DHYHMW,hMulti_v2,,
